RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023
395171,188,"Tuscaloosa, AL",msa,AL,151783,150817,149317,153533,157867,155367,162650,162650,167067,162083,163233,161117,164950,164217,168167,165450,168333,169417,169113,170379,175846,178367,176767,172783,171057,170573,170290,173683,179533,181633,182552,180618,188968,189717,191650,186500,185833,184800,187967,188800,195833,194667,201649,204483,212649,208800,207437,204104,205804,208333,211333,220633,222467,227767,228967,229160,224742,224208,225348,223800,218000,218917,222250,231383,232300,244950,248317,249967,240983,232650,231556,228856,226189,225283,230983,233650,241000,235167,244500,240833
394483,189,"College Station, TX",msa,TX,202500,193333,210000,206667,211083,195000,210500,212750,237167,232333,226583,210583,204833,218900,219400,223746,216096,219929,222750,230417,234750,251000,249333,235583,217250,210467,221550,220533,222317,228133,231733,236983,225000,237750,232667,242500,235500,231650,224150,222983,231633,233767,232100,230283,231317,234017,240533,246427,243393,239727,242500,248000,255333,259000,263000,266150,268133,273100,277450,271774,270474,263640,277583,292750,306858,308275,304775,312083,312459,320609,312692,308148,283832,293374,298341,318008,327632,323167,315500,300500
394732,190,"Kalamazoo, MI",msa,MI,140983,135538,135221,138388,150334,155667,157234,154234,153067,153042,149692,150067,148358,148542,145817,141650,149816,156300,167123,165457,163490,158000,154667,151066,147383,147533,150133,154800,161817,165150,173833,175110,176776,173314,171479,169813,163275,159333,157667,165800,172633,176809,182009,190076,195567,197233,197000,195667,185667,178333,178083,191417,198917,207500,210833,217233,217233,215567,212833,212833,205208,195708,195708,207333,226833,235167,239500,236667,231667,231667,226417,215333,205517,202433,218767,230250,236917,243333,250833,256083
394811,191,"Lynchburg, VA",msa,VA,165500,164467,159633,156300,162667,172650,176692,180402,176418,172543,168167,168800,166758,167242,172370,174545,173395,176617,178317,185483,176500,175083,170278,172945,172595,172217,172717,175783,178633,187133,186983,189717,183033,186633,182742,184425,179675,179667,179400,189067,194783,199017,203017,206967,209500,208817,210483,209650,206167,203000,208000,209500,213833,216833,225833,231333,228333,229983,234742,241908,241908,239483,236283,236883,242550,252250,263317,263450,256450,241800,239917,243250,249333,241917,241917,243483,253953,267253,269236,275100
395240,193,"Yakima, WA",msa,WA,179333,182333,183333,182333,186000,193333,198167,199833,203983,201817,201817,199000,194667,191667,190767,201767,209581,219131,225069,227404,227421,222483,225167,219333,213833,210000,214042,220875,229370,240587,254754,259342,256583,253250,254755,249421,245255,233000,241000,249333,261500,270500,277167,284000,283000,278667,274667,274000,278500,280150,285150,289983,298333,311667,318333,324667,318000,316500,314583,317917,313750,305233,298567,310900,327292,337292,343958,348333,346667,336667,336667,334167,324000,318167,314333,331167,335500,346000,342847,352680
394585,194,"Fargo, ND",msa,ND,199167,195833,190167,188667,193917,201083,203417,207133,209967,214950,210317,209317,201000,197567,197567,207041,215191,218108,216466,215750,214467,214967,212633,211200,206200,203533,203333,205000,207833,211167,218950,224450,225033,220917,221000,220417,220083,219333,215333,218667,219583,228550,232883,237600,240967,240633,240333,234333,233083,229383,229050,231733,239100,250433,253333,256667,255000,253000,247000,245333,258167,264500,265000,254133,255633,268967,277333,280542,273725,275392,263683,258917,255583,263550,262967,269133,277833,295500,290333,289483
394387,195,"Binghamton, NY",msa,NY,98956,95867,90900,97567,102064,112397,114808,119411,115578,110167,108333,108000,109833,109368,109452,112118,114990,123657,127990,130000,127583,123750,123833,119333,115667,109428,108095,111003,112791,118458,121816,130150,130530,126263,118047,115333,117442,116942,117644,118536,125036,126583,129583,133750,140732,143935,143935,144306,143519,140986,133383,129600,133300,140300,150300,154967,161133,159500,159167,154317,147323,142523,143373,146956,153889,161723,171800,169983,165650,162317,162333,162167,155233,150233,149237,154853,161492,171988,173521,180550
394609,196,"Fort Smith, AR",msa,AR,115717,111067,115400,115400,117383,115133,117967,120167,123567,123400,123233,122000,118250,117583,119583,121000,124233,126567,130133,129567,127200,126117,124450,123150,121150,119817,122817,124667,127667,132333,133250,138233,130233,130467,125817,127650,125500,123833,124750,130917,136000,141583,141383,144933,148267,153267,151767,152433,149467,154333,157033,159367,164950,164917,169583,162333,161333,160667,163633,166300,167933,170633,172967,173333,179000,183000,184333,179667,179167,179000,173167,170333,172167,176333,176333,171833,179583,186583,196083,196000
394334,197,"Appleton, WI",msa,WI,151300,146133,146333,150333,157167,167000,171317,170650,170900,167583,164917,156300,156300,161300,169667,174333,176333,175083,174500,176333,178650,180483,181650,176417,171917,169583,169533,172617,179450,189650,197150,198783,192767,189250,188750,188767,182450,178900,182250,187583,189333,196667,207667,215500,208150,207467,202467,203817,194667,188000,191299,196299,211965,222333,238033,244117,246450,240083,238300,234300,239950,235983,237483,240833,251500,266667,264667,264667,261333,256667,251667,242333,251650,246650,255983,255000,268333,269333,274333,277667
845160,198,"Prescott Valley, AZ",msa,AZ,248067,251733,252817,260717,265217,268717,273750,272583,276667,274200,281867,283350,285762,287762,287946,286083,293083,298750,305333,303333,304333,306333,306667,302500,303167,300167,300667,302333,310317,316817,317817,315500,318167,322333,324667,325733,329067,333817,333958,336458,331395,333353,334353,356333,369333,382333,379000,384333,387333,402900,399233,406233,405967,429300,439467,449167,447333,451167,452833,463000,460000,465000,468333,486667,496667,499983,497983,493817,478809,475809,473309,474167,464667,454667,472167,481532,494866,499749,511550,520263
394813,200,"Macon, GA",msa,GA,110150,107720,107720,111803,118417,127750,128333,130985,130068,129818,129083,125833,121083,113667,116167,124483,132950,136283,136133,136500,134167,133542,131875,134708,127167,127167,124650,130960,136710,147394,152650,153567,142900,141000,136000,137667,137833,132983,137483,140983,145833,143748,150415,160082,163000,154667,152500,153500,156000,149333,143333,140800,152633,162133,170467,167800,167700,164733,166250,165683,163683,157167,155333,161333,174167,182500,190000,193833,191833,184583,175404,171071,161488,154833,154167,164542,168708,180375,184067,199067
395174,201,"Tyler, TX",msa,TX,167333,169633,171817,178467,182833,197983,201667,210250,199567,203233,201733,217150,213567,210483,203417,203333,200000,196833,205333,207167,214917,203250,204750,203125,209625,214625,208833,207133,207550,206717,212667,216400,220400,215633,216483,214983,223833,218833,223167,218817,231817,234283,253550,262217,262833,250583,238917,246167,249467,249467,259967,267500,276167,274667,281833,284833,290083,290000,296667,289083,279500,278250,289333,289333,291750,299500,315667,331833,320167,320667,300833,300833,288333,276650,283317,295483,327833,342833,344167,332650
394361,202,"Barnstable Town, MA",msa,MA,355417,352917,351250,352833,359500,364500,368300,362967,367933,373633,379300,383500,377833,377500,371333,374667,381333,390000,394733,388817,383483,395417,401333,393333,376667,367900,376900,380233,389000,399333,401000,402667,396667,400000,400000,394667,390083,383683,394017,401933,412667,414000,427387,443021,465021,478300,494500,492833,488833,479333,482667,504667,519667,534667,528333,530000,533333,539833,546500,549833,550833,549167,547500,569583,588417,601750,605500,606667,610000,611333,623917,620583,601833,585917,590917,611667,628333,643333,643333,643333
394519,203,"Daphne, AL",msa,AL,189150,189417,188250,189603,196270,207253,209483,211150,204667,205333,207000,214500,212500,208833,210400,223383,227050,227983,225000,225783,223783,225450,228647,229480,229980,227667,226167,229000,241333,253733,258733,253067,246000,244000,246500,248167,250167,252167,255258,253592,245758,251046,257713,277713,278333,274167,268654,271988,276154,273317,289150,302483,311917,311033,311700,321950,319333,320917,319167,335667,343250,348333,346167,358667,368750,372750,368083,368533,370867,369700,366167,359917,361750,371750,380000,386667,381633,376633,379967,381667
395030,207,"Rochester, MN",msa,MN,176682,178683,181733,185171,190021,192687,191333,190167,189250,188667,185667,182963,186263,189263,196567,194934,200101,203833,210551,211717,206717,206333,200500,198167,199733,202733,210067,213876,218860,224518,226109,227292,224383,219417,216867,216633,218300,220670,223154,227987,229833,231484,234984,244067,247083,249917,243400,240900,236400,236637,238887,242471,251334,261917,266667,266667,263333,265000,263333,265000,261667,266667,268100,276533,286632,297866,299432,294300,283300,279550,274583,270217,263800,260467,263150,271633,283117,291633,296300,293150
753895,208,"Lafayette, IN",msa,IN,141800,133467,133300,134333,144150,151150,152650,152833,147500,144333,143833,143800,146133,141283,142983,144650,154250,161883,165217,166175,159542,158708,155167,150583,149000,148983,147733,150900,157917,172900,182117,178850,174953,168987,172920,171117,166200,161867,166733,172650,178983,183000,185333,187083,187400,190733,190983,187133,187383,183158,189284,190867,203425,209500,212000,212000,211250,208750,204917,199167,197250,195833,202000,209750,225667,234167,240833,235167,225000,221167,216133,214467,207133,205500,217167,226667,243367,250800,260800,259100
394454,209,"Champaign, IL",msa,IL,135333,132133,134717,134717,141383,145467,152133,147000,143167,140000,141583,141250,135333,138250,137250,144267,146600,151545,150278,149945,147667,143333,136967,135967,142633,144833,143167,140500,143667,147000,150333,153667,155333,156000,152667,153417,145917,143583,139500,145333,152333,159500,162167,164500,165167,164167,165667,161167,156500,147000,150500,154500,163500,166667,173333,174000,170667,162333,160667,162542,167542,166875,165000,170000,176667,183750,185750,187083,184333,178833,171833,170833,160967,157883,154550,166500,176917,195250,206333,207167
394848,210,"Medford, OR",msa,OR,269000,268333,270417,272083,274733,280950,284283,289633,284667,281000,279667,283000,287000,281833,285167,286500,296633,298883,301883,304333,300675,295008,288925,291967,288967,290967,290667,298000,303000,308333,313000,318500,316833,314420,307920,308920,315317,313650,317650,317333,321150,326150,334483,349667,351333,352000,350183,353920,356587,351070,360667,369833,392833,399500,397000,397333,395667,397833,397583,399250,403750,409667,414667,426333,426667,437500,440250,443583,429417,421667,412583,407583,413583,410967,416217,410183,421217,434300,434333,433333
845164,211,"Lebanon, NH",msa,NH,177100,177333,181333,193667,198656,207322,200656,202617,190950,190950,191500,191833,191833,199317,200639,208306,207789,213722,207811,196600,194011,193922,202333,203089,194089,184089,185000,198344,210678,211011,210000,206000,211178,210294,206472,208878,201739,201872,195955,211644,222844,237511,240600,247756,252739,261317,259650,260000,250667,247667,240667,255333,265000,283000,284321,294654,294987,293333,282133,272111,275444,279644,276333,289000,307667,331000,338333,330422,325589,312922,314167,312333,330000,324667,330511,312011,332344,348167,375000,378333
394459,212,"Charlottesville, VA",msa,VA,251250,259658,261658,273908,276833,288483,286317,282650,270983,266900,260567,267217,256300,257800,256500,276500,284183,292517,288850,290000,281333,271633,271967,275133,280833,275500,276000,283483,300967,316000,321183,314700,291000,285517,277608,290941,283418,288660,293743,309917,319917,323375,319208,315875,319000,319983,329983,328317,335000,325000,331667,340167,363033,373033,375867,364667,351500,344650,344317,361650,362133,367467,359967,376667,395000,415000,416667,411667,386667,376667,376667,393300,396633,386633,376500,389833,411500,436667,435000,429333
394763,213,"Lake Charles, LA",msa,LA,172750,171083,166417,170667,180900,181233,180725,175492,178992,177167,190500,203333,214667,208833,193800,187473,188307,192590,194250,192417,197833,192833,197417,188917,191917,177167,180817,174983,187983,187167,197208,199542,201042,199392,192492,190325,191417,192400,187400,190750,191167,201167,192833,208317,219400,224400,209417,194667,186667,175600,170433,171433,179167,188400,200067,203400,207167,204900,214567,209550,202233,194900,199500,209083,215583,211000,204667,202167,198000,203817,194150,193217,185733,188500,199433,208633,218783,217617,211750,190750
394464,215,"Chico, CA",msa,CA,245417,253083,256750,263833,268000,264833,269000,266500,275708,273675,274675,265633,268667,266667,270000,270667,281000,289417,293417,290750,284667,276650,281650,301983,322667,328667,325750,324083,328083,336667,334333,327667,309333,311667,312500,314750,315417,313417,316833,314750,316000,327167,343583,356833,362917,359250,370917,368000,368333,359833,360667,367333,376667,389167,403167,402333,396833,389167,391000,393167,388167,386333,389667,403333,418333,420000,418333,411333,404667,397667,388000,380667,356000,346000,340833,365833,376667,382667,374333,366833
394681,216,"Hilton Head Island, SC",msa,SC,263417,262400,255733,256400,260500,269167,267317,265817,268817,272000,277667,279333,288000,286667,286250,282917,294353,298103,292736,282967,281133,292333,297750,306250,300083,294633,293130,290463,297163,293633,299967,294967,294982,303315,302565,304250,301167,301917,301917,296650,304831,312831,324514,333000,343667,353333,362667,365250,366583,365522,357605,353272,360500,369500,381133,380967,382800,389500,399167,407167,403667,406500,411000,425167,438667,456167,467167,455900,443400,439567,460833,474000,487000,470667,477500,478333,484333,499333,503250,512250
394346,217,"Athens, GA",msa,GA,160133,156300,163133,164833,175333,179333,181000,179333,181425,178422,180072,184313,177617,181500,172333,182533,184333,194333,197833,197167,192333,189317,188950,186783,189800,184000,191667,192667,208000,209983,212317,211482,212082,212082,207800,208350,207650,211433,220167,231522,238522,233405,234383,235517,238183,235967,236333,235750,231750,240383,245383,258867,258633,271967,266417,267350,263017,268000,277250,272250,273730,272147,291313,303167,314833,318333,321667,310833,305833,299167,301167,296167,283500,290598,295265,314598,326333,343333,343333,336400
394765,218,"Lake Havasu City, AZ",msa,AZ,161325,159075,160750,160383,163217,165217,168583,169500,169833,165167,167000,171667,176667,178667,181833,181817,184817,181775,192458,198125,199667,197300,200633,212300,214000,210000,207500,207750,217750,216917,220000,219000,224500,229500,230167,231333,231333,232833,236167,237800,239967,242300,250667,253817,257817,261317,273167,272833,272667,276000,290000,291000,289150,284150,291300,294817,302723,305406,312073,322400,326233,330233,333667,342333,346667,331667,320833,308333,311667,319000,318667,318667,308250,312750,320083,327333,335667,330000,333333,322000
394485,219,"Columbia, MO",msa,MO,166669,160783,162283,168895,173078,177245,174467,177467,175550,175050,175067,173483,180150,179333,185250,182917,182083,184000,187000,193993,189660,187660,181333,183000,181500,184000,188300,193967,202217,201583,199750,199083,203083,205083,201167,191033,191683,189817,195150,196500,202867,208367,213367,214533,218833,219750,225083,218417,219500,212917,217483,219150,226233,238958,245192,253525,244567,240825,231325,231325,222167,223333,228333,247667,262667,276542,275542,270142,266267,270933,273000,259000,249333,252667,265000,273833,278650,282317,290150,292000
